15-2-3 20:39:55.9|Info|Bootstrap|Starting NzbDrone - /usr/lib/sonarr/NzbDrone.exe - Version 2.0.0.2722
15-2-3 20:39:58.6|Debug|MigrationLogger|ALTER TABLE "Series" ADD COLUMN "ProfileId" INTEGER
15-2-3 20:39:58.6|Debug|MigrationLogger|Took: 00:00:00.0005270
15-2-3 20:39:58.6|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Series SET ProfileId = QualityProfileId
15-2-3 20:39:58.6|Debug|MigrationLogger|UPDATE Series SET ProfileId = QualityProfileId
15-2-3 20:39:58.6|Debug|MigrationLogger|Took: 00:00:00.0003180
15-2-3 20:39:58.6|Debug|MigrationLogger|CreateTable PendingReleases
15-2-3 20:39:58.6|Debug|MigrationLogger|CREATE TABLE "PendingReleases" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "SeriesId" INTEGER NOT NULL, "Title" TEXT NOT NULL, "Added" DATETIME NOT NULL, "ParsedEpisodeInfo" TEXT NOT NULL, "Release" TEXT NOT NULL)
15-2-3 20:39:58.6|Debug|MigrationLogger|Took: 00:00:00.0008450
15-2-3 20:39:58.6|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (54, '2015-02-04T02:39:58', 'rename_profiles')
15-2-3 20:39:58.6|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:58.6|Debug|MigrationLogger|54: rename_profiles migrated
15-2-3 20:39:58.6|Debug|MigrationLogger|Took: 00:00:00.0136140
15-2-3 20:39:58.6|Info|MigrationLogger|*** 55: drop_old_profile_columns migrating ***
15-2-3 20:39:58.6|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:58.6|Info|drop_old_profile_columns|Starting migration  to 55
15-2-3 20:39:58.6|Debug|MigrationLogger|DeleteColumn Series QualityProfileId
15-2-3 20:39:58.6|Debug|MigrationLogger|CREATE TABLE "Series_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "TvdbId" INTEGER NOT NULL, "TvRageId" INTEGER NOT NULL, "ImdbId" TEXT, "Title" TEXT NOT NULL, "TitleSlug" TEXT, "CleanTitle" TEXT NOT NULL, "Status" INTEGER NOT NULL, "Overview" TEXT, "AirTime" TEXT, "Images" TEXT NOT NULL, "Path" TEXT NOT NULL, "Monitored" INTEGER NOT NULL, "SeasonFolder" INTEGER NOT NULL, "LastInfoSync" DATETIME, "LastDiskSync" DATETIME, "Runtime" INTEGER NOT NULL, "SeriesType" INTEGER NOT NULL, "Network" TEXT, "UseSceneNumbering" INTEGER NOT NULL, "FirstAired" DATETIME, "NextAiring" DATETIME, "Year" INTEGER, "Seasons" TEXT, "Actors" TEXT, "Ratings" TEXT, "Genres" TEXT, "Certification" TEXT, "SortTitle" TEXT, "ProfileId" INTEGER)
15-2-3 20:39:58.6|Debug|MigrationLogger|INSERT INTO "Series_temp" SELECT "Id", "TvdbId", "TvRageId", "ImdbId", "Title", "TitleSlug", "CleanTitle", "Status", "Overview", "AirTime", "Images", "Path", "Monitored", "SeasonFolder", "LastInfoSync", "LastDiskSync", "Runtime", "SeriesType", "Network", "UseSceneNumbering", "FirstAired", "NextAiring", "Year", "Seasons", "Actors", "Ratings", "Genres", "Certification", "SortTitle", "ProfileId" FROM "Series"
15-2-3 20:39:58.6|Debug|MigrationLogger|DROP TABLE "Series"
15-2-3 20:39:58.6|Debug|MigrationLogger|ALTER TABLE "Series_temp" RENAME TO "Series"
15-2-3 20:39:58.6|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_Series_TvdbId" ON "Series" ("TvdbId" ASC)
15-2-3 20:39:58.6|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_Series_TitleSlug" ON "Series" ("TitleSlug" ASC)
15-2-3 20:39:58.6|Debug|MigrationLogger|CREATE INDEX "IX_Series_Path" ON "Series" ("Path" ASC)
15-2-3 20:39:58.6|Debug|MigrationLogger|CREATE INDEX "IX_Series_CleanTitle" ON "Series" ("CleanTitle" ASC)
15-2-3 20:39:58.6|Debug|MigrationLogger|CREATE INDEX "IX_Series_TvRageId" ON "Series" ("TvRageId" ASC)
15-2-3 20:39:58.6|Debug|MigrationLogger|Took: 00:00:00.0192880
15-2-3 20:39:58.6|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (55, '2015-02-04T02:39:58', 'drop_old_profile_columns')
15-2-3 20:39:58.6|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:58.6|Debug|MigrationLogger|55: drop_old_profile_columns migrated
15-2-3 20:39:58.6|Debug|MigrationLogger|Took: 00:00:00.0286640
15-2-3 20:39:58.6|Info|MigrationLogger|*** 56: add_mediainfo_to_episodefile migrating ***
15-2-3 20:39:58.6|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:58.6|Info|add_mediainfo_to_episodefile|Starting migration  to 56
15-2-3 20:39:58.6|Debug|MigrationLogger|AlterTable EpisodeFiles
15-2-3 20:39:58.6|Debug|MigrationLogger|
15-2-3 20:39:58.6|Debug|MigrationLogger|Took: 00:00:00.0001730
15-2-3 20:39:58.6|Debug|MigrationLogger|CreateColumn EpisodeFiles MediaInfo String
15-2-3 20:39:58.6|Debug|MigrationLogger|ALTER TABLE "EpisodeFiles" ADD COLUMN "MediaInfo" TEXT
15-2-3 20:39:58.6|Debug|MigrationLogger|Took: 00:00:00.0005220
15-2-3 20:39:58.6|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (56, '2015-02-04T02:39:58', 'add_mediainfo_to_episodefile')
15-2-3 20:39:58.6|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:58.6|Debug|MigrationLogger|56: add_mediainfo_to_episodefile migrated
15-2-3 20:39:58.6|Debug|MigrationLogger|Took: 00:00:00.0123580
15-2-3 20:39:58.6|Info|MigrationLogger|*** 57: convert_episode_file_path_to_relative migrating ***
15-2-3 20:39:58.6|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:58.6|Info|convert_episode_file_path_to_relative|Starting migration  to 57
15-2-3 20:39:58.6|Debug|MigrationLogger|CreateColumn EpisodeFiles RelativePath String
15-2-3 20:39:58.6|Debug|MigrationLogger|ALTER TABLE "EpisodeFiles" ADD COLUMN "RelativePath" TEXT
15-2-3 20:39:58.6|Debug|MigrationLogger|Took: 00:00:00.0005210
15-2-3 20:39:58.6|Debug|MigrationLogger|PerformDBOperation 
15-2-3 20:39:58.6|Debug|MigrationLogger|Performing DB Operation
15-2-3 20:39:58.6|Debug|MigrationLogger|Took: 00:00:00.0005160
15-2-3 20:39:58.6|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (57, '2015-02-04T02:39:58', 'convert_episode_file_path_to_relative')
15-2-3 20:39:58.6|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:58.7|Debug|MigrationLogger|57: convert_episode_file_path_to_relative migrated
15-2-3 20:39:58.7|Debug|MigrationLogger|Took: 00:00:00.0103520
15-2-3 20:39:58.7|Info|MigrationLogger|*** 58: drop_episode_file_path migrating ***
15-2-3 20:39:58.7|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:58.7|Info|drop_episode_file_path|Starting migration  to 58
15-2-3 20:39:58.7|Debug|MigrationLogger|DeleteColumn EpisodeFiles Path
15-2-3 20:39:58.7|Debug|MigrationLogger|CREATE TABLE "EpisodeFiles_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "SeriesId" INTEGER NOT NULL, "Quality" TEXT NOT NULL, "Size" INTEGER NOT NULL, "DateAdded" DATETIME NOT NULL, "SeasonNumber" INTEGER NOT NULL, "SceneName" TEXT, "ReleaseGroup" TEXT, "MediaInfo" TEXT, "RelativePath" TEXT)
15-2-3 20:39:58.7|Debug|MigrationLogger|INSERT INTO "EpisodeFiles_temp" SELECT "Id", "SeriesId", "Quality", "Size", "DateAdded", "SeasonNumber", "SceneName", "ReleaseGroup", "MediaInfo", "RelativePath" FROM "EpisodeFiles"
15-2-3 20:39:58.7|Debug|MigrationLogger|DROP TABLE "EpisodeFiles"
15-2-3 20:39:58.7|Debug|MigrationLogger|ALTER TABLE "EpisodeFiles_temp" RENAME TO "EpisodeFiles"
15-2-3 20:39:58.7|Debug|MigrationLogger|CREATE INDEX "IX_EpisodeFiles_SeriesId" ON "EpisodeFiles" ("SeriesId" ASC)
15-2-3 20:39:58.7|Debug|MigrationLogger|Took: 00:00:00.0155230
15-2-3 20:39:58.7|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (58, '2015-02-04T02:39:58', 'drop_episode_file_path')
15-2-3 20:39:58.7|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:58.7|Debug|MigrationLogger|58: drop_episode_file_path migrated
15-2-3 20:39:58.7|Debug|MigrationLogger|Took: 00:00:00.0245010
15-2-3 20:39:58.7|Info|MigrationLogger|*** 59: add_enable_options_to_indexers migrating ***
15-2-3 20:39:58.7|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:58.7|Info|add_enable_options_to_indexers|Starting migration  to 59
15-2-3 20:39:58.7|Debug|MigrationLogger|AlterTable Indexers
15-2-3 20:39:58.7|Debug|MigrationLogger|
15-2-3 20:39:58.7|Debug|MigrationLogger|Took: 00:00:00.0001730
15-2-3 20:39:58.7|Debug|MigrationLogger|CreateColumn Indexers EnableRss Boolean
15-2-3 20:39:58.7|Debug|MigrationLogger|ALTER TABLE "Indexers" ADD COLUMN "EnableRss" INTEGER
15-2-3 20:39:58.7|Debug|MigrationLogger|Took: 00:00:00.0005000
15-2-3 20:39:58.7|Debug|MigrationLogger|CreateColumn Indexers EnableSearch Boolean
15-2-3 20:39:58.7|Debug|MigrationLogger|ALTER TABLE "Indexers" ADD COLUMN "EnableSearch" INTEGER
15-2-3 20:39:58.7|Debug|MigrationLogger|Took: 00:00:00.0004790
15-2-3 20:39:58.7|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Indexers SET EnableRss = Enable, EnableSearch = Enable
15-2-3 20:39:58.7|Debug|MigrationLogger|UPDATE Indexers SET EnableRss = Enable, EnableSearch = Enable
15-2-3 20:39:58.7|Debug|MigrationLogger|Took: 00:00:00.0030320
15-2-3 20:39:58.7|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Indexers SET EnableSearch = 0 WHERE Implementation = 'Wombles'
15-2-3 20:39:58.7|Debug|MigrationLogger|UPDATE Indexers SET EnableSearch = 0 WHERE Implementation = 'Wombles'
15-2-3 20:39:58.7|Debug|MigrationLogger|Took: 00:00:00.0003400
15-2-3 20:39:58.7|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (59, '2015-02-04T02:39:58', 'add_enable_options_to_indexers')
15-2-3 20:39:58.7|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:58.7|Debug|MigrationLogger|59: add_enable_options_to_indexers migrated
15-2-3 20:39:58.7|Debug|MigrationLogger|Took: 00:00:00.0135210
15-2-3 20:39:58.7|Info|MigrationLogger|*** 60: remove_enable_from_indexers migrating ***
15-2-3 20:39:58.7|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:58.7|Info|remove_enable_from_indexers|Starting migration  to 60
15-2-3 20:39:58.7|Debug|MigrationLogger|DeleteColumn Indexers Enable
15-2-3 20:39:58.7|Debug|MigrationLogger|CREATE TABLE "Indexers_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT, "ConfigContract" TEXT, "EnableRss" INTEGER, "EnableSearch" INTEGER)
15-2-3 20:39:58.7|Debug|MigrationLogger|INSERT INTO "Indexers_temp" SELECT "Id", "Name", "Implementation", "Settings", "ConfigContract", "EnableRss", "EnableSearch" FROM "Indexers"
15-2-3 20:39:58.7|Debug|MigrationLogger|DROP TABLE "Indexers"
15-2-3 20:39:58.7|Debug|MigrationLogger|ALTER TABLE "Indexers_temp" RENAME TO "Indexers"
15-2-3 20:39:58.7|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_Indexers_Name" ON "Indexers" ("Name" ASC)
15-2-3 20:39:58.7|Debug|MigrationLogger|Took: 00:00:00.0150360
15-2-3 20:39:58.7|Debug|MigrationLogger|DeleteColumn DownloadClients Protocol
15-2-3 20:39:58.7|Debug|MigrationLogger|CREATE TABLE "DownloadClients_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Enable" INTEGER NOT NULL, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT NOT NULL, "ConfigContract" TEXT NOT NULL)
15-2-3 20:39:58.8|Debug|MigrationLogger|INSERT INTO "DownloadClients_temp" SELECT "Id", "Enable", "Name", "Implementation", "Settings", "ConfigContract" FROM "DownloadClients"
15-2-3 20:39:58.8|Debug|MigrationLogger|DROP TABLE "DownloadClients"
15-2-3 20:39:58.8|Debug|MigrationLogger|ALTER TABLE "DownloadClients_temp" RENAME TO "DownloadClients"
15-2-3 20:39:58.8|Debug|MigrationLogger|Took: 00:00:00.0231750
15-2-3 20:39:58.8|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (60, '2015-02-04T02:39:58', 'remove_enable_from_indexers')
15-2-3 20:39:58.8|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:58.8|Debug|MigrationLogger|60: remove_enable_from_indexers migrated
15-2-3 20:39:58.8|Debug|MigrationLogger|Took: 00:00:00.0358190
15-2-3 20:39:58.8|Info|MigrationLogger|*** 61: clear_bad_scene_names migrating ***
15-2-3 20:39:58.8|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:58.8|Info|clear_bad_scene_names|Starting migration  to 61
15-2-3 20:39:58.8|Debug|MigrationLogger|ExecuteSqlStatement UPDATE [EpisodeFiles] SET ReleaseGroup = NULL , SceneName = NULL WHERE    ReleaseGroup IS NULL    OR SceneName IS NULL    OR ReleaseGroup =='DRONE'    OR LENGTH(SceneName) <10    OR LENGTH(ReleaseGroup) > 20    OR SceneName NOT LIKE '%.%'
15-2-3 20:39:58.8|Debug|MigrationLogger|UPDATE [EpisodeFiles] SET ReleaseGroup = NULL , SceneName = NULL WHERE    ReleaseGroup IS NULL    OR SceneName IS NULL    OR ReleaseGroup =='DRONE'    OR LENGTH(SceneName) <10    OR LENGTH(ReleaseGroup) > 20    OR SceneName NOT LIKE '%.%'
15-2-3 20:39:58.8|Debug|MigrationLogger|Took: 00:00:00.0006490
15-2-3 20:39:58.8|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (61, '2015-02-04T02:39:58', 'clear_bad_scene_names')
15-2-3 20:39:58.8|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:58.8|Debug|MigrationLogger|61: clear_bad_scene_names migrated
15-2-3 20:39:58.8|Debug|MigrationLogger|Took: 00:00:00.0118200
15-2-3 20:39:58.8|Info|MigrationLogger|*** 62: convert_quality_models migrating ***
15-2-3 20:39:58.8|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:58.8|Info|convert_quality_models|Starting migration  to 62
15-2-3 20:39:58.8|Debug|MigrationLogger|PerformDBOperation 
15-2-3 20:39:58.8|Debug|MigrationLogger|Performing DB Operation
15-2-3 20:39:58.8|Debug|MigrationLogger|Took: 00:00:00.0011650
15-2-3 20:39:58.8|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (62, '2015-02-04T02:39:58', 'convert_quality_models')
15-2-3 20:39:58.8|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:58.8|Debug|MigrationLogger|62: convert_quality_models migrated
15-2-3 20:39:58.8|Debug|MigrationLogger|Took: 00:00:00.0119270
15-2-3 20:39:58.8|Info|MigrationLogger|*** 63: add_remotepathmappings migrating ***
15-2-3 20:39:58.8|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:58.8|Info|add_remotepathmappings|Starting migration  to 63
15-2-3 20:39:58.8|Debug|MigrationLogger|CreateTable RemotePathMappings
15-2-3 20:39:58.8|Debug|MigrationLogger|CREATE TABLE "RemotePathMappings" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Host" TEXT NOT NULL, "RemotePath" TEXT NOT NULL, "LocalPath" TEXT NOT NULL)
15-2-3 20:39:58.8|Debug|MigrationLogger|Took: 00:00:00.0007220
15-2-3 20:39:58.8|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (63, '2015-02-04T02:39:58', 'add_remotepathmappings')
15-2-3 20:39:58.8|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:58.8|Debug|MigrationLogger|63: add_remotepathmappings migrated
15-2-3 20:39:58.8|Debug|MigrationLogger|Took: 00:00:00.0155750
15-2-3 20:39:58.8|Info|MigrationLogger|*** 64: remove_method_from_logs migrating ***
15-2-3 20:39:58.8|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:58.8|Info|remove_method_from_logs|Starting migration  to 64
15-2-3 20:39:58.8|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (64, '2015-02-04T02:39:58', 'remove_method_from_logs')
15-2-3 20:39:58.8|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:58.8|Debug|MigrationLogger|64: remove_method_from_logs migrated
15-2-3 20:39:58.8|Debug|MigrationLogger|Took: 00:00:00.0154080
15-2-3 20:39:58.8|Info|MigrationLogger|*** 65: make_scene_numbering_nullable migrating ***
15-2-3 20:39:58.8|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:58.8|Info|make_scene_numbering_nullable|Starting migration  to 65
15-2-3 20:39:58.8|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Episodes SET AbsoluteEpisodeNumber = NULL WHERE AbsoluteEpisodeNumber = 0
15-2-3 20:39:58.8|Debug|MigrationLogger|UPDATE Episodes SET AbsoluteEpisodeNumber = NULL WHERE AbsoluteEpisodeNumber = 0
15-2-3 20:39:58.8|Debug|MigrationLogger|Took: 00:00:00.0003640
15-2-3 20:39:58.8|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Episodes SET SceneAbsoluteEpisodeNumber = NULL WHERE SceneAbsoluteEpisodeNumber = 0
15-2-3 20:39:58.8|Debug|MigrationLogger|UPDATE Episodes SET SceneAbsoluteEpisodeNumber = NULL WHERE SceneAbsoluteEpisodeNumber = 0
15-2-3 20:39:58.8|Debug|MigrationLogger|Took: 00:00:00.0003920
15-2-3 20:39:58.8|Debug|MigrationLogger|ExecuteSqlStatement UPDATE Episodes SET SceneSeasonNumber = NULL, SceneEpisodeNumber = NULL WHERE SceneSeasonNumber = 0 AND SceneEpisodeNumber = 0
15-2-3 20:39:58.8|Debug|MigrationLogger|UPDATE Episodes SET SceneSeasonNumber = NULL, SceneEpisodeNumber = NULL WHERE SceneSeasonNumber = 0 AND SceneEpisodeNumber = 0
15-2-3 20:39:58.8|Debug|MigrationLogger|Took: 00:00:00.0004500
15-2-3 20:39:58.8|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (65, '2015-02-04T02:39:58', 'make_scene_numbering_nullable')
15-2-3 20:39:58.8|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:58.9|Debug|MigrationLogger|65: make_scene_numbering_nullable migrated
15-2-3 20:39:58.9|Debug|MigrationLogger|Took: 00:00:00.0151120
15-2-3 20:39:58.9|Info|MigrationLogger|*** 66: add_tags migrating ***
15-2-3 20:39:58.9|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:58.9|Info|add_tags|Starting migration  to 66
15-2-3 20:39:58.9|Debug|MigrationLogger|CreateTable Tags
15-2-3 20:39:58.9|Debug|MigrationLogger|CREATE TABLE "Tags" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Label" TEXT NOT NULL)
15-2-3 20:39:58.9|Debug|MigrationLogger|Took: 00:00:00.0005570
15-2-3 20:39:58.9|Debug|MigrationLogger|AlterTable Series
15-2-3 20:39:58.9|Debug|MigrationLogger|
15-2-3 20:39:58.9|Debug|MigrationLogger|Took: 00:00:00.0001960
15-2-3 20:39:58.9|Debug|MigrationLogger|CreateColumn Series Tags String
15-2-3 20:39:58.9|Debug|MigrationLogger|ALTER TABLE "Series" ADD COLUMN "Tags" TEXT
15-2-3 20:39:58.9|Debug|MigrationLogger|Took: 00:00:00.0005290
15-2-3 20:39:58.9|Debug|MigrationLogger|AlterTable Notifications
15-2-3 20:39:58.9|Debug|MigrationLogger|
15-2-3 20:39:58.9|Debug|MigrationLogger|Took: 00:00:00.0001700
15-2-3 20:39:58.9|Debug|MigrationLogger|CreateColumn Notifications Tags String
15-2-3 20:39:58.9|Debug|MigrationLogger|ALTER TABLE "Notifications" ADD COLUMN "Tags" TEXT
15-2-3 20:39:58.9|Debug|MigrationLogger|Took: 00:00:00.0004620
15-2-3 20:39:58.9|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (66, '2015-02-04T02:39:58', 'add_tags')
15-2-3 20:39:58.9|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:58.9|Debug|MigrationLogger|66: add_tags migrated
15-2-3 20:39:58.9|Debug|MigrationLogger|Took: 00:00:00.0128900
15-2-3 20:39:58.9|Info|MigrationLogger|*** 67: add_added_to_series migrating ***
15-2-3 20:39:58.9|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:58.9|Info|add_added_to_series|Starting migration  to 67
15-2-3 20:39:58.9|Debug|MigrationLogger|AlterTable Series
15-2-3 20:39:58.9|Debug|MigrationLogger|
15-2-3 20:39:58.9|Debug|MigrationLogger|Took: 00:00:00.0001730
15-2-3 20:39:58.9|Debug|MigrationLogger|CreateColumn Series Added DateTime
15-2-3 20:39:58.9|Debug|MigrationLogger|ALTER TABLE "Series" ADD COLUMN "Added" DATETIME
15-2-3 20:39:58.9|Debug|MigrationLogger|Took: 00:00:00.0005590
15-2-3 20:39:58.9|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (67, '2015-02-04T02:39:58', 'add_added_to_series')
15-2-3 20:39:58.9|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:58.9|Debug|MigrationLogger|67: add_added_to_series migrated
15-2-3 20:39:58.9|Debug|MigrationLogger|Took: 00:00:00.0109560
15-2-3 20:39:58.9|Info|MigrationLogger|*** 68: add_release_restrictions migrating ***
15-2-3 20:39:58.9|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:58.9|Info|add_release_restrictions|Starting migration  to 68
15-2-3 20:39:58.9|Debug|MigrationLogger|CreateTable Restrictions
15-2-3 20:39:58.9|Debug|MigrationLogger|CREATE TABLE "Restrictions" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Required" TEXT, "Preferred" TEXT, "Ignored" TEXT, "Tags" TEXT NOT NULL)
15-2-3 20:39:58.9|Debug|MigrationLogger|Took: 00:00:00.0006980
15-2-3 20:39:58.9|Debug|MigrationLogger|PerformDBOperation 
15-2-3 20:39:58.9|Debug|MigrationLogger|Performing DB Operation
15-2-3 20:39:58.9|Debug|MigrationLogger|Took: 00:00:00.0004780
15-2-3 20:39:58.9|Debug|MigrationLogger|ExecuteSqlStatement DELETE FROM Config WHERE [Key] = 'releaserestrictions'
15-2-3 20:39:58.9|Debug|MigrationLogger|DELETE FROM Config WHERE [Key] = 'releaserestrictions'
15-2-3 20:39:58.9|Debug|MigrationLogger|Took: 00:00:00.0003100
15-2-3 20:39:58.9|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (68, '2015-02-04T02:39:58', 'add_release_restrictions')
15-2-3 20:39:58.9|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:58.9|Debug|MigrationLogger|68: add_release_restrictions migrated
15-2-3 20:39:58.9|Debug|MigrationLogger|Took: 00:00:00.0138020
15-2-3 20:39:58.9|Info|MigrationLogger|*** 69: quality_proper migrating ***
15-2-3 20:39:58.9|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:58.9|Info|quality_proper|Starting migration  to 69
15-2-3 20:39:58.9|Debug|MigrationLogger|PerformDBOperation 
15-2-3 20:39:58.9|Debug|MigrationLogger|Performing DB Operation
15-2-3 20:39:58.9|Debug|MigrationLogger|Took: 00:00:00.0004940
15-2-3 20:39:58.9|Debug|MigrationLogger|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (69, '2015-02-04T02:39:58', 'quality_proper')
15-2-3 20:39:58.9|Debug|MigrationLogger|Committing Transaction
15-2-3 20:39:58.9|Debug|MigrationLogger|69: quality_proper migrated
15-2-3 20:39:58.9|Debug|MigrationLogger|Took: 00:00:00.0114320
15-2-3 20:39:58.9|Info|MigrationLogger|*** 70: delay_profile migrating ***
15-2-3 20:39:58.9|Debug|MigrationLogger|Beginning Transaction
15-2-3 20:39:58.9|Info|delay_profile|Starting migration  to 70
15-2-3 20:39:58.9|Debug|MigrationLogger|CreateTable DelayProfiles
15-2-3 20:39:58.9|Debug|MigrationLogger|CREATE TABLE "DelayProfiles" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "EnableUsenet" INTEGER NOT NULL, "EnableTorrent" INTEGER NOT NULL, "PreferredProtocol" INTEGER NOT NULL, "UsenetDelay" INTEGER NOT NULL, "TorrentDelay" INTEGER NOT NULL, "Order" INTEGER NOT NULL, "Tags" TEXT NOT NULL)
15-2-3 20:39:58.9|Debug|MigrationLogger|Took: 00:00:00.0010700
15-2-3 20:39:58.9|Debug|MigrationLogger|INSERT INTO "DelayProfiles" ("EnableUsenet", "EnableTorrent", "PreferredProtocol", "UsenetDelay", "TorrentDelay", "Order", "Tags") VALUES (1, 1, 1, 0, 0, 2147483647, '[]')
15-2-3 20:39:58.9|Debug|MigrationLogger|PerformDBOperation 
15-2-3 20:39:58.9|Debug|MigrationLogger|Performing DB Operation
15-2-3 20:39:58.9|Debug|MigrationLogger|Took: 00:00:00.0017540
15-2-3 20:39:58.9|Debug|MigrationLogger|DeleteColumn Profiles GrabDelay
15-2-3 20:39:59.0|Debug|MigrationLogger|CREATE TABLE "Profiles_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Cutoff" INTEGER NOT NULL, "Items" TEXT NOT NULL, "Language" INTEGER, "GrabDelayMode" INTEGER)
15-2-3 20:39:59.0|Debug|MigrationLogger|INSERT INTO "Profiles_temp" SELECT "Id", "Name", "Cutoff", "Items", "Language", "GrabDelayMode" FROM "Profiles"
15-2-3 20:39:59.0|Debug|MigrationLogger|DROP TABLE "Profiles"
15-2-3 20:39:59.0|Debug|MigrationLogger|ALTER TABLE "Profiles_temp" RENAME TO "Profiles"
15-2-3 20:39:59.0|Debug|MigrationLogger|CREATE UNIQUE INDEX "IX_QualityProfiles_Name" ON "Profiles" ("Name" ASC)
15-2-3 20:39:59.0|Debug|MigrationLogger|Took: 00:00:00.0189990
15-2-3 20:39:59.0|Debug|MigrationLogger|DeleteColumn Profiles GrabDelayMode
15-2-3 20:39:59.0|Debug|MigrationLogger|CREATE TABLE "Profiles_temp" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Cutoff" INTEGER NOT NULL, "Items" TEXT NOT NULL, "Language" INTEGER)
